"Reason for Credit Entry","Sub Order No","Order Date","Customer State","Product Name","SKU","Size","Quantity","Supplier Listed Price (Incl. GST + Commission)","Supplier Discounted Price (Incl GST and Commision)","Packet Id"
"RTO_OFD","160466543514299392_1","2025-06-01","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9MRQR02109847"
"RTO_COMPLETE","160522428143970824_1","2025-06-01","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503132"
"CANCELLED","160532741299973056_1","2025-06-01","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0",
"RTO_COMPLETE","160573335456000515_1","2025-06-01","Tamil Nadu","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","220.0","220.0","KP9MRQR02109716"
"DELIVERED","160584600061054529_1","2025-06-01","Jharkhand","Air Fryer Silicone Pots, 8 Inch Silicone Air Fryer Basket, Food Safe Air Fryers Oven Accessories, Replacement of Parchment Paper, Reusable Air Fryer Silicone Liner","AIR FRYERS LINERS & MITTENS AND BRUSHES","Free Size","1","150.0","150.0","TK2PLYM22653757"
"CANCELLED","160589407844379456_1","2025-06-01","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","270.0","260.0",
"DELIVERED","160593928310041412_1","2025-06-01","Rajasthan","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503133"
"RTO_OFD","160595995044948482_1","2025-06-01","Punjab","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503137"
"DELIVERED","160603885432558978_1","2025-06-01","Telangana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503138"
"DELIVERED","160604530436811520_1","2025-06-01","Kerala","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9MRQR02109863"
"DELIVERED","160606020312312768_1","2025-06-01","Andhra Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9MRQR02109855"
"DELIVERED","160632174641490752_1","2025-06-01","Delhi","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","220.0","220.0","KP9MRQR02109724"
"DELIVERED","160639980794883073_1","2025-06-01","Karnataka","Cable Management Box - White | Wire Bin | Power Strip, Cords, Surge Protector Hiding Cover Organizer | Hide Loose Wire for Home Office Desk Desktop Floor & Keep Children and Pet Safe","Cable Management Box","Free Size","1","260.0","242.0","KP9YAJU02503167"
"DELIVERED","160641371506770440_1","2025-06-01","Karnataka","Cable Management Box - White | Wire Bin | Power Strip, Cords, Surge Protector Hiding Cover Organizer | Hide Loose Wire for Home Office Desk Desktop Floor & Keep Children and Pet Safe","Cable Management Box","Free Size","1","260.0","242.0","KP9YAJU02503164"
"DELIVERED","160641524389151174_1","2025-06-01","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503134"
"DELIVERED","160653448579197824_1","2025-06-01","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9MRQR02109864"
"DELIVERED","160657887019172354_1","2025-06-01","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","270.0","260.0","KP9MRQR02109848"
"DELIVERED","160661859144379200_1","2025-06-01","Kerala","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","160.0","154.0","TK2PLYM22653821"
"DELIVERED","160665308548377088_1","2025-06-01","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","270.0","260.0","KP9MRQR02109856"
"DELIVERED","160677311262305088_1","2025-06-01","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503139"
"RTO_COMPLETE","160677679379589632_1","2025-06-01","Bihar","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503140"
"RTO_COMPLETE","160679666634752512_1","2025-06-01","Gujarat","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503142"
"DELIVERED","160690355382288832_1","2025-06-01","karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503127"
"RTO_COMPLETE","160691464966318976_1","2025-06-01","Andhra Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503141"
"DELIVERED","160697301050939392_1","2025-06-01","Tamil Nadu","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","265.0","239.0","KP9FBPS01965384"
"DELIVERED","160707459479055360_1","2025-06-01","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9MRQR02109859"
"DELIVERED","160709200102632322_1","2025-06-01","Dadra & Nagar Haveli & Daman & Diu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503135"
"RTO_COMPLETE","160711749463518017_1","2025-06-01","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","270.0","260.0","KP9YAJU02503144"
"DELIVERED","160718487176697856_1","2025-06-01","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","270.0","260.0","KP9YAJU02503145"
"DELIVERED","160720164464394688_1","2025-06-01","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503128"
"RTO_OFD","160726958693493517_1","2025-06-01","Haryana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","270.0","260.0","KP9YAJU02503146"
"DELIVERED","160731897596055040_1","2025-06-01","Andhra Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503143"
"RTO_LOCKED","160732978429908993_1","2025-06-01","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","2","270.0","260.0","KP9YAJU02503147"
"RTO_COMPLETE","160738334222877188_1","2025-06-01","Uttar Pradesh","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","160.0","154.0","TK2PLYM22653798"
"RTO_COMPLETE","160739860024470400_1","2025-06-01","Punjab","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","220.0","220.0","KP9MRQR02109723"
"RTO_COMPLETE","160740966821604288_1","2025-06-01","Rajasthan","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503136"
"DELIVERED","160750762453139904_1","2025-06-01","Tamil Nadu","Silicon Door Bottom Sealing Strip | Self Adhesive Door Gap Filler Rubber | Door Bottom Sealing Strip Guard | Protector from Cockroach, Insect, Bugs, Air & Dust","Silicone brown Rubber","Free Size","1","130.0","130.0","TK2PLYM22653755"
"DELIVERED","160758615018384320_1","2025-06-01","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503115"
"DELIVERED","160760130873415040_1","2025-06-01","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9MRQR02109852"
"DELIVERED","160783419815789056_1","2025-06-01","Delhi","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","270.0","260.0","KP9YAJU02503131"
"DELIVERED","160788195271858178_1","2025-06-01","Kerala","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","160.0","154.0","TK2PLYM22653825"
"DELIVERED","160790794888882688_1","2025-06-01","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503148"
"DELIVERED","160794485163920960_1","2025-06-01","Jharkhand","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","220.0","220.0","KP9MRQR02109728"
"RTO_LOCKED","160796440438844419_1","2025-06-01","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503163"
"DELIVERED","160799161898533312_1","2025-06-01","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","270.0","260.0","KP9YAJU02503129"
"DELIVERED","160805921444943236_1","2025-06-01","Andhra Pradesh","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","RicePot","Free Size","2","250.0","250.0","KP9YAJU02503162"
"RTO_COMPLETE","160814301379661312_1","2025-06-01","Jharkhand","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","283.0","KP9YAJU02503152"
"DELIVERED","160962579657949706_1","2025-06-02","Tamil Nadu","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","RicePot","Free Size","1","250.0","250.0","KP9MRQR02109514"
"DELIVERED","160979638129626624_1","2025-06-02","Maharashtra","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","210.0","210.0","KP9MRQR02109718"
"RTO_LOCKED","160983193489583106_1","2025-06-02","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","294.0","KP9YAJU02503151"
"DELIVERED","160991626246826752_1","2025-06-02","Telangana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","294.0","KP9YAJU02503130"
"RTO_OFD","160991917960680832_1","2025-06-02","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","270.0","270.0","KP9YAJU02503150"
"DELIVERED","160999781106276355_1","2025-06-02","West Bengal","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","260.0","260.0","KP9FBPS01965394"
"DELIVERED","161001330340105792_1","2025-06-02","Kerala","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","265.0","265.0","KP9MRQR02109587"
"RTO_COMPLETE","161009278558229888_1","2025-06-02","Bihar","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","294.0","294.0","KP9YAJU02503149"
"DELIVERED","161075527648630144_1","2025-06-02","Karnataka","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","260.0","260.0","KP9FBPS01965382"
"DELIVERED","161085432837803584_1","2025-06-02","Kerala","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","265.0","265.0","KP9FBPS01965403"
"DELIVERED","161122242850280832_1","2025-06-02","Kerala","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand with heat resistant silicone mitts(Random colouras per availability stock)","Driner Stand with mittens","Free Size","1","265.0","226.0","KP9FBPS01965385"
"DELIVERED","161137942751448640_1","2025-06-02","Kerala","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","265.0","239.0","KP9FBPS01965383"
"DELIVERED","161149363759120837_1","2025-06-02","Karnataka","Door Draft Stopper | Silicon Door Bottom Sealing Strip | Self Adhesive Door Gap Filler Rubber | Door Bottom Sealing Strip Guard | Protector from Cockroach, Bugs, Air&Dust 1M (Brown(39 Inch))","SILICON  BROWN TAPE","Free Size","1","130.0","130.0","TK2PLYM22653754"
"DELIVERED","161182407282950592_1","2025-06-03","Haryana","Coffee Mug Hot & Cold Beverage Drinks Leak-Proof Travel Mug 510ml Army green","travel mug-green","Free Size","1","296.0","296.0","KP4PLYM11553502"
"RTO_COMPLETE","161276015644071936_1","2025-06-03","Karnataka","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","210.0","210.0","KP9MRQR02109699"
"DELIVERED","161311755170043904_1","2025-06-03","Tamil Nadu","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","AIR FRYER LINER WITH MITTENS","Free Size","1","160.0","160.0","TK2PLYM22653800"
"DELIVERED","161345102271513024_1","2025-06-03","Odisha","Cable Management Box - White | Wire Bin | Power Strip, Cords, Surge Protector Hiding Cover Organizer | Hide Loose Wire for Home Office Desk Desktop Floor & Keep Children and Pet Safe","Cable Management Box","Free Size","1","288.0","288.0","KP9YAJU02503109"
"DELIVERED","161355256100378627_1","2025-06-03","Haryana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0","KP9YAJU02503119"
"DELIVERED","161370426038102784_1","2025-06-03","Tamil Nadu","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","220.0","220.0","KP9MRQR02109722"
"DELIVERED","161376202819447616_1","2025-06-03","Kerala","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","265.0","239.0","KP9FBPS01965387"
"DELIVERED","161441682467097920_1","2025-06-03","Telangana","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","220.0","220.0","KP9MRQR02109726"
"DELIVERED","161444976880867008_1","2025-06-03","Jammu & Kashmir","2 PAIR OF AIR FRYERS LINERS MADE OF SILICON AND 1 PCS OF OIL SILICON OIL BRUSH, 1 PCS OF SILICON SPATULA BRUSH","alf with %B","Free Size","1","190.0","190.0","TK2PLYM22653751"
"DELIVERED","161453575959579970_1","2025-06-03","Karnataka","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","220.0","220.0","KP9MRQR02109692"
"RTO_COMPLETE","161456708399486848_1","2025-06-03","West Bengal","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0","KP9YAJU02503125"
"DELIVERED","161464712499400256_1","2025-06-03","West Bengal","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0","KP9YAJU02503117"
"DELIVERED","161469061204119105_1","2025-06-03","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0","KP9YAJU02503116"
"DELIVERED","161473153225821762_1","2025-06-03","Haryana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0","KP9YAJU02503166"
"DELIVERED","161481438508912386_1","2025-06-03","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","2","300.0","300.0","KP9YAJU02503108"
"RTO_LOCKED","161482187594829568_1","2025-06-03","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0","KP9YAJU02503106"
"RTO_COMPLETE","161487042707230337_1","2025-06-03","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","290.0","290.0","KP9YAJU02503165"
"RTO_LOCKED","161493481008238208_1","2025-06-03","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0","KP9YAJU02503121"
"DELIVERED","161496322279561024_1","2025-06-03","Andhra Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","290.0","290.0","KP9YAJU02503120"
"DELIVERED","161497345947897473_1","2025-06-03","Odisha","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","260.0","234.0","KP9FBPS01965393"
"DELIVERED","161498634775806144_1","2025-06-03","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0","KP9YAJU02503124"
"DELIVERED","161498652769081216_1","2025-06-03","Telangana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0","KP9YAJU02503193"
"RTO_COMPLETE","161521088055578176_1","2025-06-03","Andhra Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","290.0","290.0","KP9YAJU02503192"
"DELIVERED","161530627278067521_1","2025-06-03","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0","KP9YAJU02503123"
"DELIVERED","161535613760802370_1","2025-06-03","Maharashtra","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","220.0","220.0","KP9MRQR02109714"
"RTO_LOCKED","161540919479615680_1","2025-06-03","Punjab","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0","KP9YAJU02503122"
"DELIVERED","161541755500871872_1","2025-06-03","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0","KP9YAJU02503205"
"DELIVERED","161556247907227457_1","2025-06-04","Telangana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","290.0","290.0","KP9YAJU02503198"
"DELIVERED","161591891625021065_1","2025-06-04","Madhya Pradesh","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","220.0","220.0","KP9MRQR02109727"
"DELIVERED","161647599324597824_1","2025-06-04","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","290.0","290.0","KP9YAJU02503190"
"DELIVERED","161686006570520128_1","2025-06-04","West Bengal","Rice Pot Drainer Stand | Stainless Steel Stand for Fruit, Beans, Noodle Strainer | Cooked Rice Strainer Stand | Hands Free Rice Drainer Stand","double rod stand","Free Size","1","260.0","260.0","KP9FBPS01965391"
"RTO_COMPLETE","161712153932959301_1","2025-06-04","Maharashtra","Stainless Steel Bathroom Wall Hook 6 Hooks Cloth Hanger Bathroom Wall Door Hook Magic Sticker Self Adhesive for Bathroom Towel Rail Kitchen Hanger Hooks Capacity-5 Kg, Silver","Stainless Steel Bathroom Wall Hook 6","Free Size","1","220.0","220.0","KP9MRQR02109725"
"DELIVERED","161715126109048322_1","2025-06-04","Andhra Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","Adjestabel rack","Free Size","1","300.0","300.0","KP9YAJU02503194"
