"Reason for Credit Entry","Sub Order No","Order Date","Customer State","Product Name","SKU","Size","Quantity","Supplier Listed Price (Incl. GST + Commission)","Supplier Discounted Price (Incl GST and Commision)","Packet Id"
"DELIVERED","146519082136338624_1","2025-04-23","Tamil Nadu","Homtheo|Rice Drainer Stand | Rice Pot Drainer Stand | Drain Stand for Rice | Stainless Steel Hands Free Rice Beans Noodle Pasta Drainer Strainer Stand|rice Dry stand","Homtheo RPS","Free Size","1","336.0","336.0",
"DELIVERED","146590136665997504_1","2025-04-23","Madhya Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","295.0","295.0","TK9FBPS03040792"
"DELIVERED","146627612719990659_1","2025-04-23","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040793"
"DELIVERED","146651675737135488_1","2025-04-23","Bihar","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040794"
"DELIVERED","146822705120823169_1","2025-04-24","Karnataka","Mikado | Wooden 31 Pick-Up Sticks | Best Return Gift | Fun Family Indoor Board Game for Adults and Kids 5+ Years (Pack of 1)","Mikado","Free Size","1","96.0","96.0",
"DELIVERED","146850493049018752_1","2025-04-24","Rajasthan","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040756"
"DELIVERED","146857041565941955_1","2025-04-24","West Bengal","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040759"
"DELIVERED","146938401030766720_1","2025-04-24","Haryana","Kitchen Sink Caddy, Sponge Holder for Kitchen Sink,Kitchen Sink Organizer,Kitchen Sponge Holder,Dish Sponger Holder,Dish Soap Holder","ss caddy organizer","Free Size","1","319.0","319.0",
"DELIVERED","146995783009800320_1","2025-04-24","Haryana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040755"
"RTO_COMPLETE","146996632364717248_1","2025-04-24","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040757"
"DELIVERED","147013621334348992_1","2025-04-24","West Bengal","Homtheo|Rice Drainer Stand | Rice Pot Drainer Stand | Drain Stand for Rice | Stainless Steel Hands Free Rice Beans Noodle Pasta Drainer Strainer Stand|rice Dry stand","Homtheo RPS","Free Size","1","336.0","336.0",
"DELIVERED","147050086789908032_1","2025-04-25","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040738"
"DELIVERED","147060928322965635_1","2025-04-25","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040775"
"DELIVERED","147061829017437185_1","2025-04-25","Maharashtra","Mikado | Wooden 31 Pick-Up Sticks | Best Return Gift | Fun Family Indoor Board Game for Adults and Kids 5+ Years (Pack of 1)","Mikado","Free Size","1","99.0","99.0",
"DELIVERED","147088549593581120_1","2025-04-25","West Bengal","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","295.0","295.0","TK9FBPS03040774"
"DELIVERED","147202765176116420_1","2025-04-25","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","295.0","295.0","TK9FBPS03040736"
"DELIVERED","147212653962101376_1","2025-04-25","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040748"
"DELIVERED","147271531759080640_1","2025-04-25","Punjab","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040741"
"DELIVERED","147300259475391489_1","2025-04-25","Telangana","Stainless Steel Rice Pot Drain Stand|Noodles Strainer|Cooked Rice Strainer Stand|Hands Free Rice Drainer Stand|Stand for Fruit,Beans heat resistant mittens","Drainer Stand with blue mittesn","Free Size","1","298.0","298.0",
"RTO_COMPLETE","147303022586397312_1","2025-04-25","Madhya Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","295.0","295.0","TK9FBPS03040737"
"DELIVERED","147316846948615878_1","2025-04-25","Delhi","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040740"
"DELIVERED","147395716602860738_1","2025-04-25","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040744"
"DELIVERED","147401997317248193_1","2025-04-25","Assam","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040745"
"DELIVERED","147550399322817152_1","2025-04-26","Andhra Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","KP9FBPS01965226"
"RTO_COMPLETE","147603415915500736_1","2025-04-26","Andhra Pradesh","Rice Drainer Stand | Rice Pot Drainer Stand | Drain Stand for Rice | Stainless Steel Hands Free Rice Beans Noodle Pasta Drainer Strainer Stand","KWETMO STAND WITH MITTENS","Free Size","1","290.0","290.0",
"DELIVERED","147622778034950275_1","2025-04-26","Tamil Nadu","Mikado | Wooden 31 Pick-Up Sticks | Best Return Gift | Fun Family Indoor Board Game for Adults and Kids 5+ Years (Pack of 1)","Mikado","Free Size","1","99.0","99.0",
"DELIVERED","147645792597475968_1","2025-04-26","Delhi","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","KP9FBPS01965193"
"DELIVERED","147731975108396608_1","2025-04-26","Odisha","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","KP9MRQR02109910"
"DELIVERED","147910642597565634_1","2025-04-27","Haryana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","KP9FBPS01965146"
"DELIVERED","147931153986061888_1","2025-04-27","Uttar Pradesh","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040701"
"DELIVERED","147943540885230784_1","2025-04-27","Kerala","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","KP9MRQR02109890"
"DELIVERED","147980964815602304_1","2025-04-27","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040732"
"DELIVERED","148108537171379521_1","2025-04-27","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","KP9FBPS01965169"
"DELIVERED","148114886920667776_1","2025-04-27","Tamil Nadu","Mikado | Wooden 31 Pick-Up Sticks | Best Return Gift | Fun Family Indoor Board Game for Adults and Kids 5+ Years (Pack of 1)","Mikado","Free Size","1","99.0","99.0",
"DELIVERED","148256936692258560_1","2025-04-28","Gujarat","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040730"
"DELIVERED","148257025741525120_1","2025-04-28","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040729"
"DELIVERED","148262721434390656_1","2025-04-28","Tamil Nadu","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0",
"RTO_COMPLETE","148277899819454592_1","2025-04-28","Telangana","Mikado | Wooden 31 Pick-Up Sticks | Best Return Gift | Fun Family Indoor Board Game for Adults and Kids 5+ Years (Pack of 1)","Mikado","Free Size","1","99.0","99.0",
"DELIVERED","148312337823925568_1","2025-04-28","Odisha","Stainless Steel Rice Pot Drain Stand|Noodles Strainer|Cooked Rice Strainer Stand|Stand for Fruit,Beans Handsfree Rice Pot Drain Stand (Kitchen Drainer Stand) (Random Color)(31X15X19)","yumun stand with mittens","Free Size","1","300.0","300.0",
"DELIVERED","148350697343713920_1","2025-04-28","Uttar Pradesh","Stainless Steel Rice Pot Drain Stand|Random colour|Cooked Rice Strainer Stand|Stand for Fruit,Beans Handsfree Rice Pot Drain Stand (Kitchen Drainer Stand) Green","Drainer Stand with Green mittens","Free Size","1","293.0","293.0",
"DELIVERED","148379262175909632_1","2025-04-28","Andhra Pradesh","Mikado | Wooden 31 Pick-Up Sticks | Best Return Gift | Fun Family Indoor Board Game for Adults and Kids 5+ Years (Pack of 1)","Mikado","Free Size","1","99.0","99.0",
"DELIVERED","148607066424640320_1","2025-04-29","Kerala","Stainless Steel Rice Pot Drain Stand|Noodles Strainer|Cooked Rice Strainer Stand|Stand for Fruit,Beans Handsfree Rice Pot Drain Stand (Kitchen Drainer Stand) (Random Color)(31X15X19)","yumun stand with mittens","Free Size","1","300.0","300.0",
"DELIVERED","148613271954855104_1","2025-04-29","Andhra Pradesh","Rice Drainer Stand | Rice Pot Drainer Stand | Drain Stand for Rice | Stainless Steel Hands Free Rice Beans Noodle Pasta Drainer Strainer Stand","KWETMO STAND WITH MITTENS","Free Size","1","290.0","290.0",
"DELIVERED","148703517526691968_1","2025-04-29","Andhra Pradesh","Stainless Steel Rice Pot Drain Stand|Random colour|Cooked Rice Strainer Stand|Stand for Fruit,Beans Handsfree Rice Pot Drain Stand (Kitchen Drainer Stand) Green","Drainer Stand with Green mittens","Free Size","1","293.0","293.0",
"DELIVERED","148752406946484928_1","2025-04-29","Kerala","2 Air Fryer Silicone Reusable Liners - Reusable Non-Stick Air Fryer Silicone Pot Liner  with 1 pair of heat resistence silicon mittens","air fryer linear 2 pcs","Free Size","1","90.0","90.0",
"RTO_COMPLETE","148939254680684416_1","2025-04-30","Kerala","Stainless Steel Rice Pot Drain Stand|Noodles Strainer|Cooked Rice Strainer Stand|Stand for Fruit,Beans Handsfree Rice Pot Drain Stand (Kitchen Drainer Stand) (Random Color)(31X15X19)","yumun stand with mittens","Free Size","1","300.0","300.0",
"DELIVERED","148949348956931968_1","2025-04-30","Maharashtra","Homtheo Stainless Steel -Mop and Broom Holder Wall Mounted for Home, Kitchen, Garage, Bathroom Storage (Pack of 1)","Mop holder#01","Free Size","1","260.0","260.0","TK9FBPS03040698"
"CANCELLED","148995340732174976_1","2025-04-30","Odisha","Stainless Steel Rice Pot Drain Stand|Noodles Strainer|Cooked Rice Strainer Stand|Stand for Fruit,Beans Handsfree Rice Pot Drain Stand (Kitchen Drainer Stand) (Random Color)(31X15X19)","yumun stand with mittens","Free Size","1","300.0","300.0",
"DELIVERED","149052509473574145_1","2025-04-30","Karnataka","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040714"
"CANCELLED","149059331605107456_1","2025-04-30","Maharashtra","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0",
"DELIVERED","149071012750527552_1","2025-04-30","Kerala","Homtheo Stainless Steel Sink Organizer with Detachable Tray (30x9.5x9.5 CM/Chrome Finish) - Streamlined Elegance Perfect for Kitchen and Bathroom Bliss! Bath Organization","S organizer(BIG)","Free Size","1","384.0","384.0","TK9FBPS03040699"
"RTO_LOCKED","149074949276798017_1","2025-04-30","Haryana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040708"
"DELIVERED","149166699445371020_1","2025-04-30","Haryana","Stainless Steel Kitchen Dish Rack Expandable Storage Shelves for Kitchen Cabinets Multipurpose Organizer Extend Up to 520 mm with Anti-Rust Nano Coating","1 adjustable rack","Free Size","1","299.0","299.0","TK9FBPS03040709"
